id,human_readable_id,source,target,description,weight,combined_degree,text_unit_ids
2df3322f-576e-4e8e-b60e-c596eb47eb41,88,程序P,指令类型,程序P包含多种指令类型，如A、B、C、D等,1.0,10,[fcd20e6478cb21252e55819e879f230b77439a5e558abe106c82c7095a81c3b3526234f5c0863c2be4f17d5cc2787b68d98fa0bf9ba708731f1e1b6e231b690d]
3c858c70-a72e-4d5a-ae98-1188fbb50239,89,程序P,8×10⁹,程序P包含8×10⁹条指令,1.0,7,[fcd20e6478cb21252e55819e879f230b77439a5e558abe106c82c7095a81c3b3526234f5c0863c2be4f17d5cc2787b68d98fa0bf9ba708731f1e1b6e231b690d]
bfd52dea-bf6b-44e2-91c6-8026b7df40c1,90,程序P,1.25,程序P的CPI为1.25,1.0,7,[fcd20e6478cb21252e55819e879f230b77439a5e558abe106c82c7095a81c3b3526234f5c0863c2be4f17d5cc2787b68d98fa0bf9ba708731f1e1b6e231b690d]
a253ded0-b8c8-4120-b736-f37c7408f176,91,程序P,程序P',程序P'是程序P的优化版本,1.0,7,[fcd20e6478cb21252e55819e879f230b77439a5e558abe106c82c7095a81c3b3526234f5c0863c2be4f17d5cc2787b68d98fa0bf9ba708731f1e1b6e231b690d]
bfd7cc6a-b513-4a1f-a174-2e65e20a27aa,92,程序P,执行时间,程序P的执行时间受CPI和时钟频率影响,1.0,9,[fcd20e6478cb21252e55819e879f230b77439a5e558abe106c82c7095a81c3b3526234f5c0863c2be4f17d5cc2787b68d98fa0bf9ba708731f1e1b6e231b690d]
52b6b93f-c88a-473c-80f5-f35e94a05816,93,程序P,CPU时间百分比,程序P的执行时间占比需计算,1.0,7,[fcd20e6478cb21252e55819e879f230b77439a5e558abe106c82c7095a81c3b3526234f5c0863c2be4f17d5cc2787b68d98fa0bf9ba708731f1e1b6e231b690d]
935c9929-223e-47bb-aaa6-a8bbe4aa13d1,94,指令类型,指令序列S1,指令序列S1包含不同数量的指令类型A、B、C、D,1.0,6,[fcd20e6478cb21252e55819e879f230b77439a5e558abe106c82c7095a81c3b3526234f5c0863c2be4f17d5cc2787b68d98fa0bf9ba708731f1e1b6e231b690d]
6ac452c0-40f3-4582-a102-374b13438cee,95,指令类型,指令序列S2,指令序列S2包含不同数量的指令类型A、B、C、D,1.0,6,[fcd20e6478cb21252e55819e879f230b77439a5e558abe106c82c7095a81c3b3526234f5c0863c2be4f17d5cc2787b68d98fa0bf9ba708731f1e1b6e231b690d]
212f7721-d67c-4a16-9d7c-6fe60bb52fa6,96,指令类型,CPI,不同指令类型具有不同的CPI值,1.0,24,[fcd20e6478cb21252e55819e879f230b77439a5e558abe106c82c7095a81c3b3526234f5c0863c2be4f17d5cc2787b68d98fa0bf9ba708731f1e1b6e231b690d]
d4297cdd-3fbf-49c9-becc-be059a8a508b,97,指令序列S1,编译器,编译器生成指令序列S1,1.0,8,[fcd20e6478cb21252e55819e879f230b77439a5e558abe106c82c7095a81c3b3526234f5c0863c2be4f17d5cc2787b68d98fa0bf9ba708731f1e1b6e231b690d]
a984e749-d9db-4320-b9e4-641a319dc42c,98,指令序列S2,编译器,编译器生成指令序列S2,1.0,8,[fcd20e6478cb21252e55819e879f230b77439a5e558abe106c82c7095a81c3b3526234f5c0863c2be4f17d5cc2787b68d98fa0bf9ba708731f1e1b6e231b690d]
b4e232f6-c30a-46cc-a141-07ecb2408fcb,99,时钟频率,执行时间,"时钟频率影响程序的执行时间
时钟频率影响执行时间",2.0,6,[fcd20e6478cb21252e55819e879f230b77439a5e558abe106c82c7095a81c3b3526234f5c0863c2be4f17d5cc2787b68d98fa0bf9ba708731f1e1b6e231b690d]
93ba433b-f3b7-4955-93c5-99af64d22aa5,100,CPI,执行时间,"CPI直接影响执行时间
CPI直接影响程序的执行时间",2.0,23,[fcd20e6478cb21252e55819e879f230b77439a5e558abe106c82c7095a81c3b3526234f5c0863c2be4f17d5cc2787b68d98fa0bf9ba708731f1e1b6e231b690d]
218f9f2c-204d-4ae8-b566-69c0b048a758,101,CPI,乘法指令,乘法指令的CPI为5,1.0,21,[fcd20e6478cb21252e55819e879f230b77439a5e558abe106c82c7095a81c3b3526234f5c0863c2be4f17d5cc2787b68d98fa0bf9ba708731f1e1b6e231b690d]
d17b0b37-84d5-47d9-ac6d-eeb96efa7c27,102,CPI,左移指令,左移指令的CPI为2,1.0,21,[fcd20e6478cb21252e55819e879f230b77439a5e558abe106c82c7095a81c3b3526234f5c0863c2be4f17d5cc2787b68d98fa0bf9ba708731f1e1b6e231b690d]
2c79a8c3-0404-4f6a-8e7e-b988aad3263e,103,CPI,浮点数指令,浮点数指令的CPI为2,1.0,21,[fcd20e6478cb21252e55819e879f230b77439a5e558abe106c82c7095a81c3b3526234f5c0863c2be4f17d5cc2787b68d98fa0bf9ba708731f1e1b6e231b690d]
6991a446-4fa8-4283-a419-5f53f2ac1a71,104,CPI,整数指令,整数指令的CPI为1,1.0,21,[fcd20e6478cb21252e55819e879f230b77439a5e558abe106c82c7095a81c3b3526234f5c0863c2be4f17d5cc2787b68d98fa0bf9ba708731f1e1b6e231b690d]
a6295ac0-095d-436e-a4d1-1f04853fe9b9,105,CPI,访存指令,访存指令的CPI为4,1.0,21,[fcd20e6478cb21252e55819e879f230b77439a5e558abe106c82c7095a81c3b3526234f5c0863c2be4f17d5cc2787b68d98fa0bf9ba708731f1e1b6e231b690d]
bf266a38-d093-4d8d-8998-c6181d21e717,106,CPI,分支指令,分支指令的CPI为1,1.0,21,[fcd20e6478cb21252e55819e879f230b77439a5e558abe106c82c7095a81c3b3526234f5c0863c2be4f17d5cc2787b68d98fa0bf9ba708731f1e1b6e231b690d]
3cba40bc-fce5-49eb-bc80-83d373b3ead6,107,4GHZ,机器M,机器M的时钟频率为4千兆赫兹,1.0,2,[fcd20e6478cb21252e55819e879f230b77439a5e558abe106c82c7095a81c3b3526234f5c0863c2be4f17d5cc2787b68d98fa0bf9ba708731f1e1b6e231b690d]
be392388-2978-4ea0-8136-2fc2d4a6297b,108,八进制,十进制,十进制数可以通过除以8取余数的方式转换为八进制数,9.0,7,[1f809bc2b76afafa58be283bdd5598e9c7991720d3f7f51573700f77405e68c9945a5026b81455a4d2bd32022269e544d76c8559229c29e8cddddc5fbbc60a8b]
76acea3b-0da2-49f3-84c8-488f1d72741e,109,八进制,二进制,二进制和八进制都可以通过4位或3位二进制数对应转换,1.0,9,[1f809bc2b76afafa58be283bdd5598e9c7991720d3f7f51573700f77405e68c9945a5026b81455a4d2bd32022269e544d76c8559229c29e8cddddc5fbbc60a8b]
b9f4797a-a6ca-46a4-b2ee-08fa23fd5fd1,110,八进制,基数,八进制的基数为8，是进制转换的基础,10.0,6,[1f809bc2b76afafa58be283bdd5598e9c7991720d3f7f51573700f77405e68c9945a5026b81455a4d2bd32022269e544d76c8559229c29e8cddddc5fbbc60a8b]
e994c967-b09d-4324-b5a2-cc1a6512905c,111,十进制,二进制,十进制数可以通过除以2取余数的方式转换为二进制数,9.0,10,[1f809bc2b76afafa58be283bdd5598e9c7991720d3f7f51573700f77405e68c9945a5026b81455a4d2bd32022269e544d76c8559229c29e8cddddc5fbbc60a8b]
1bb31d4b-f0aa-41de-94a7-529e774dfa03,112,十进制,乘基取整，上高下低,"十进制小数转换为其他进制数时采用""乘基取整，上高下低""方法",10.0,7,[1f809bc2b76afafa58be283bdd5598e9c7991720d3f7f51573700f77405e68c9945a5026b81455a4d2bd32022269e544d76c8559229c29e8cddddc5fbbc60a8b]
5196c411-659c-4152-ac5a-4e9003736a8b,113,十进制,十六进制,十进制数可以通过除以16取余数的方式转换为十六进制数,9.0,7,[1f809bc2b76afafa58be283bdd5598e9c7991720d3f7f51573700f77405e68c9945a5026b81455a4d2bd32022269e544d76c8559229c29e8cddddc5fbbc60a8b]
b49eb55e-48cb-4031-9cd8-31314d4d1638,114,乘基取整，上高下低,小数部分,"""乘基取整，上高下低""方法专门用于处理十进制小数部分的转换",10.0,4,[1f809bc2b76afafa58be283bdd5598e9c7991720d3f7f51573700f77405e68c9945a5026b81455a4d2bd32022269e544d76c8559229c29e8cddddc5fbbc60a8b]
5512c7f6-13e9-4a09-829b-b3356446af17,115,乘基取整，上高下低,转换,"转换过程中，小数部分采用""乘基取整，上高下低""方法实现",10.0,5,[1f809bc2b76afafa58be283bdd5598e9c7991720d3f7f51573700f77405e68c9945a5026b81455a4d2bd32022269e544d76c8559229c29e8cddddc5fbbc60a8b]
e3205aed-dfb3-4d6b-b55d-8dc479f63fd5,116,余数,整数部分,在进制转换过程中，余数被用作整数部分的数值来构建目标进制数,9.0,11,[1f809bc2b76afafa58be283bdd5598e9c7991720d3f7f51573700f77405e68c9945a5026b81455a4d2bd32022269e544d76c8559229c29e8cddddc5fbbc60a8b]
1cd46fa0-a688-4b14-bd9a-e5ba3512ec7c,117,余数,转换,转换过程中，整数部分通过除法运算提取余数构建目标进制数,9.0,12,[1f809bc2b76afafa58be283bdd5598e9c7991720d3f7f51573700f77405e68c9945a5026b81455a4d2bd32022269e544d76c8559229c29e8cddddc5fbbc60a8b]
41007129-a9db-4c72-97dd-d6d3909b29ee,118,高位,低位,在数位排列中，高位位于左侧，低位位于右侧，共同构成完整的数值,10.0,2,[1f809bc2b76afafa58be283bdd5598e9c7991720d3f7f51573700f77405e68c9945a5026b81455a4d2bd32022269e544d76c8559229c29e8cddddc5fbbc60a8b]
4281b7e5-aa31-459b-afcb-ef1bc1789c8e,119,二进制,十六进制,十六进制数可以通过4位二进制数对应转换为二进制数,10.0,9,[1f809bc2b76afafa58be283bdd5598e9c7991720d3f7f51573700f77405e68c9945a5026b81455a4d2bd32022269e544d76c8559229c29e8cddddc5fbbc60a8b]
e2ea4751-8333-4fea-b6c5-bc9bca6300d0,120,二进制,基数,二进制的基数为2，是进制转换的基础,10.0,9,[1f809bc2b76afafa58be283bdd5598e9c7991720d3f7f51573700f77405e68c9945a5026b81455a4d2bd32022269e544d76c8559229c29e8cddddc5fbbc60a8b]
55b1d234-e9d8-4899-bb14-384e38b9391a,121,基数,十六进制,十六进制的基数为16，是进制转换的基础,10.0,6,[1f809bc2b76afafa58be283bdd5598e9c7991720d3f7f51573700f77405e68c9945a5026b81455a4d2bd32022269e544d76c8559229c29e8cddddc5fbbc60a8b]
ef884956-19ff-4720-9fdf-c0b9243fa874,122,模,补码,补码的定义依赖于模的值，模是计算补码的关键参数,9.0,27,[25dde1d1cc4916ce73c99566d24b46c55c4918e07db531a241bd8e961177d2e99a75d559842eba7165ea43fdd92c3f2577919fba5768d0786e0285f3284addc7]
d295daeb-195c-4916-ada9-937bc812f2d9,123,同余,补码,补码的定义基于同余概念，利用数的互补关系进行计算,1.0,27,[25dde1d1cc4916ce73c99566d24b46c55c4918e07db531a241bd8e961177d2e99a75d559842eba7165ea43fdd92c3f2577919fba5768d0786e0285f3284addc7]
564ea654-eb3b-4262-aede-c0ca29ba1096,124,二进制整数,补码,补码是用于表示二进制整数的一种编码方式,8.0,27,[25dde1d1cc4916ce73c99566d24b46c55c4918e07db531a241bd8e961177d2e99a75d559842eba7165ea43fdd92c3f2577919fba5768d0786e0285f3284addc7]
97a67c28-f1cf-4d11-aff3-faaf393f8220,125,符号位,补码,符号位是补码表示中用于区分正负数的重要组成部分,9.0,29,[25dde1d1cc4916ce73c99566d24b46c55c4918e07db531a241bd8e961177d2e99a75d559842eba7165ea43fdd92c3f2577919fba5768d0786e0285f3284addc7]
bceb2f08-f676-4588-a783-1408f4d1b574,126,数值位,补码,数值位是补码表示中用于存储数值大小的核心部分,9.0,27,[25dde1d1cc4916ce73c99566d24b46c55c4918e07db531a241bd8e961177d2e99a75d559842eba7165ea43fdd92c3f2577919fba5768d0786e0285f3284addc7]
62145dbf-4283-46c5-88ab-db520e55f305,127,位数,补码,补码的表示方式和数值范围直接受位数的影响,9.0,28,[25dde1d1cc4916ce73c99566d24b46c55c4918e07db531a241bd8e961177d2e99a75d559842eba7165ea43fdd92c3f2577919fba5768d0786e0285f3284addc7]
f5bef817-7ba7-4411-b523-cdfe52582e75,128,位数,补码位数,补码位数是位数在补码表示中的具体应用，直接影响模和数值范围,9.0,4,[25dde1d1cc4916ce73c99566d24b46c55c4918e07db531a241bd8e961177d2e99a75d559842eba7165ea43fdd92c3f2577919fba5768d0786e0285f3284addc7]
aa813e2d-579e-4115-a21a-c5a2660634a5,129,补码,机器数,补码的表示结果对应特定的机器数，机器数是补码在计算机中的实际存储形式,9.0,27,[25dde1d1cc4916ce73c99566d24b46c55c4918e07db531a241bd8e961177d2e99a75d559842eba7165ea43fdd92c3f2577919fba5768d0786e0285f3284addc7]
7fa1d704-d410-456c-bb16-7b11490931f4,130,补码,真值,"<think>
好的，我现在需要处理用户提供的关于“补码”和“真值”的数据，生成一个全面的摘要。首先，我要仔细阅读用户的要求，确保理解每一个细节。用户希望摘要要全面，整合所有描述，解决可能的矛盾，并且用第三人称，保持客观精炼，类似技术词典的风格，不超过500词。

首先看实体是“补码”和“真值”，描述列表有两条。第一条说补码和真值之间有转换关系，通过二进制运算可以还原。第二条指出补码是真值在计算机中的表示形式，同一真值可能有不同位数的补码。我需要将这两条信息整合起来。

接下来，我需要确认是否存在矛盾。第一条讲的是转换关系，第二条讲的是表示形式和位数不同。这两点其实不矛盾，而是互补的。补码作为真值的计算机表示，自然需要转换方法，而不同位数的补码可能是因为计算机使用不同位数的存储，比如8位、16位等，同一真值在不同位数下会有不同的补码表示，但转换方法是一致的。

然后，我需要确保摘要包含实体名称，使用第三人称，保持客观。可能需要先定义补码和真值，再说明它们的关系，转换方法，以及位数影响。注意不要超过500词，所以要精炼。

可能的结构：先介绍补码和真值的定义，然后说明补码是真值的计算机表示，接着讲转换关系，再提到位数不同导致的补码差异，最后总结其重要性。需要检查术语是否正确，比如补码的转换是否涉及二进制运算，比如取反加一等步骤，但用户描述中没有详细说明，所以可能不需要深入，只需提到通过二进制运算转换即可。

还要注意用户提到的“同一真值可能对应不同位数的补码”，比如真值-1在8位和16位下的补码不同，但转换方法相同。这点需要明确表达，避免混淆。

最后，确保语言简洁，没有冗余，符合技术词典的风格，比如使用“用于”、“表示”、“转换”等词汇，避免主观描述。检查是否所有信息都被涵盖，没有遗漏或矛盾。
</think>

补码与真值是计算机科学中用于数值表示的两个核心概念。真值指实际的数值本身，而补码是真值在计算机中的二进制编码表示形式，主要用于简化加减法运算及统一处理正负数。二者通过特定的二进制运算规则实现相互转换：将真值转换为补码需根据数值符号进行位数扩展与取反加一操作；反之，通过补码的最高位符号位判断数值正负后，可对剩余位进行取反加一运算还原真值。同一真值在不同位宽的计算机系统中可能对应不同的补码表示，例如真值-1在8位系统中表示为11111111，而在16位系统中则为1111111111111111，但其转换规则保持一致。补码设计通过将负数表示为正数的补数，消除了传统原码表示中正负数运算需额外判断符号位的复杂性，同时解决了原码中零的两种表示形式（+0与-0）导致的冗余问题。该编码方式在计算机硬件实现中具有显著优势，使加减法运算可统一为加法操作，从而提升运算效率。补码与真值的转换关系构成了计算机数值处理的基础，其位宽依赖性则反映了计算机系统对数据精度和存储需求的适应性。",17.0,27,"[25dde1d1cc4916ce73c99566d24b46c55c4918e07db531a241bd8e961177d2e99a75d559842eba7165ea43fdd92c3f2577919fba5768d0786e0285f3284addc7, 1bae0805a049689436816c77e3f938731e2ab7d44259573cb74efd409c98c2872dcb5a0ee81648ef51ba744429ad8d47a134ae7fb2ffda532d7eacbce90077ea]"
4220f3e7-7821-47d0-84d1-5ed158958117,131,补码,定点小数,补码可以用于表示定点小数，但小数点在机器中不存在,7.0,30,[25dde1d1cc4916ce73c99566d24b46c55c4918e07db531a241bd8e961177d2e99a75d559842eba7165ea43fdd92c3f2577919fba5768d0786e0285f3284addc7]
df99b229-46ee-4d73-aa86-50ef82c94e72,132,补码,定点整数,"<think>
好的，我现在需要处理用户提供的关于“补码”和“定点整数”的数据，生成一个全面的摘要。首先，我要仔细阅读用户的要求，确保理解每一个细节。用户希望将多个描述整合成一个单一、全面的摘要，解决可能的矛盾，并且使用第三人称，包含实体名称，保持客观精炼，类似技术词典的风格，不超过500词。

首先，分析给定的数据。实体是“补码”和“定点整数”，描述列表有两条：“定点整数的带符号整数表示通常采用补码方式”和“补码是定点整数在计算机中的表示方式”。这两条描述看起来是互补的，没有明显的矛盾。第一条说明定点整数使用补码来表示带符号整数，第二条则指出补码是定点整数在计算机中的表示方式。可能需要将两者结合起来，说明补码的作用和应用场景。

接下来，我需要确保摘要中包含两个实体名称，并且逻辑连贯。可能需要先定义补码，然后说明其在定点整数中的应用。同时，要注意术语的准确性，比如“带符号整数”和“计算机中的表示方式”这些关键词。

然后，检查是否有矛盾。两条描述都指向补码与定点整数的关系，没有冲突，所以不需要解决矛盾，只需整合信息。可能需要强调补码在计算机中如何用于表示定点整数，特别是带符号的情况。

还要注意风格要客观，避免主观语言，保持简洁。可能需要使用如“用于”、“表示”等动词，结构清晰。例如：“补码是一种用于表示带符号定点整数的二进制编码方法，广泛应用于计算机系统中。”

最后，确保字数在限制内。可能需要合并句子，避免重复。例如，将两条描述合并成一个段落，说明补码的定义及其在定点整数中的应用，同时指出其重要性。

现在，将这些思考整合成一个摘要，确保符合所有要求。
</think>

补码是一种用于表示带符号定点整数的二进制编码方法，广泛应用于计算机系统中。作为定点整数在计算机中的核心表示方式，补码通过特定的数学规则实现对正负数的统一编码，解决了传统原码和反码在运算中的复杂性问题。其编码规则规定：正数的补码与其原码相同，负数的补码则通过对其绝对值的原码取反后加1获得。这种表示方式使得定点整数的加减运算可统一为加法操作，显著简化了硬件设计。在计算机体系结构中，补码表示不仅支持整数的符号位与数值位的集成存储，还通过隐含的模运算特性，确保了溢出时的自动处理能力。定点整数作为具有固定小数点位置的整数类型，其带符号形式必须依赖补码等编码方式实现有效表示，这构成了现代计算机处理数值数据的基础机制。补码与定点整数的关系体现了计算机科学中数值表示与运算效率的平衡设计，是数字系统实现算术逻辑运算的关键技术之一。",9.0,30,"[25dde1d1cc4916ce73c99566d24b46c55c4918e07db531a241bd8e961177d2e99a75d559842eba7165ea43fdd92c3f2577919fba5768d0786e0285f3284addc7, b716926ba38e5845bb998ad969f2c5cd4ca56730dbfcfb98aea5cce442d869c55288b25f05096ce3a2d2f83f1f9ac857a137a24d92b1f9e8edaf588783dd54fa]"
f195b590-06d5-471c-a854-2509f6e0dd50,133,补码,补码位数,补码的表示依赖于补码位数，不同位数的补码表示不同,1.0,28,[25dde1d1cc4916ce73c99566d24b46c55c4918e07db531a241bd8e961177d2e99a75d559842eba7165ea43fdd92c3f2577919fba5768d0786e0285f3284addc7]
07695970-26c7-40dd-86c7-b3b60e5ecc04,134,原码,补码,补码和原码都是用于表示有符号整数的编码方法，但补码能更有效地表示负数且避免了+0和-0的歧义,8.0,29,[1bae0805a049689436816c77e3f938731e2ab7d44259573cb74efd409c98c2872dcb5a0ee81648ef51ba744429ad8d47a134ae7fb2ffda532d7eacbce90077ea]
b623bff0-fbe2-49cf-a6c8-f8c5cecc6a74,135,原码,定点小数,定点小数在IEEE754标准中使用原码表示，符号位和数值部分独立编码,9.0,7,[1bae0805a049689436816c77e3f938731e2ab7d44259573cb74efd409c98c2872dcb5a0ee81648ef51ba744429ad8d47a134ae7fb2ffda532d7eacbce90077ea]
1500402c-edc3-4f6c-8605-bd11cc3de191,136,IEEE754标准,补码,IEEE754标准使用原码表示定点小数，而补码用于整数，但现代计算机中补码可能被其他方法替代,7.0,29,[1bae0805a049689436816c77e3f938731e2ab7d44259573cb74efd409c98c2872dcb5a0ee81648ef51ba744429ad8d47a134ae7fb2ffda532d7eacbce90077ea]
322b8a96-8924-4b43-8f2b-a11cac3e66a2,137,IEEE754标准,浮点数,IEEE754标准是浮点数表示的国际规范，定义了浮点数的格式和运算规则,9.0,8,[1bae0805a049689436816c77e3f938731e2ab7d44259573cb74efd409c98c2872dcb5a0ee81648ef51ba744429ad8d47a134ae7fb2ffda532d7eacbce90077ea]
ed225eda-f1ff-4676-bd06-4d85700552bc,138,IEEE754标准,定点小数,IEEE754标准中定点小数采用原码表示，而浮点数采用其他编码方式,8.0,7,[1bae0805a049689436816c77e3f938731e2ab7d44259573cb74efd409c98c2872dcb5a0ee81648ef51ba744429ad8d47a134ae7fb2ffda532d7eacbce90077ea]
34551596-2aed-44fc-a092-f35da1d7a127,139,2^{N-1},补码,补码无法表示2^{n-1}，因为其在补码中的表示会导致符号位为1，但实际是正数，矛盾,9.0,27,[1bae0805a049689436816c77e3f938731e2ab7d44259573cb74efd409c98c2872dcb5a0ee81648ef51ba744429ad8d47a134ae7fb2ffda532d7eacbce90077ea]
7d58b582-3b27-4753-821c-3781646ae071,140,0的补码表示,补码,补码中0的表示是唯一的，解决了原码中的+0和-0问题,1.0,27,[1bae0805a049689436816c77e3f938731e2ab7d44259573cb74efd409c98c2872dcb5a0ee81648ef51ba744429ad8d47a134ae7fb2ffda532d7eacbce90077ea]
a60fd8aa-dd41-4475-bb0f-a529ade950a9,141,补码,符号位,符号位是补码表示中用于标识数值正负的关键位，通常为最高位,9.0,29,[1bae0805a049689436816c77e3f938731e2ab7d44259573cb74efd409c98c2872dcb5a0ee81648ef51ba744429ad8d47a134ae7fb2ffda532d7eacbce90077ea]
